label,url,brand,name,price,skin type,skin tone,spf,concern,concern 2,concern 3,key ingredient,formulation
concealer,https://www.myntra.com/concealer/chambor/chambor-102-orosa-flawless-finish-concealer-3-ml/8873649/buy,Chambor,102 Orosa Flawless Finish Concealer 3 ml,₹ 825,All,Light to Medium,,Dark Spots,,,,Cushion
concealer,https://www.myntra.com/concealer/pac/pac-11-birthday-suit-take-cover-concealer/11078118/buy,PAC,11 Birthday Suit Take Cover Concealer,₹ 495,All,,,,,,,Liquid
concealer,https://www.myntra.com/concealer/avon/avon-true-color-flawless-concealer-stick---golden-fair/14674718/buy,Avon,True Color Flawless Concealer Stick - Golden Fair,₹ 429,All,Fair to Light,,Dark Circles,,,,Stick
concealer,https://www.myntra.com/concealer/olivia/olivia-set-of-3-waterproof-makeup-stick-concealer-touch--glow-shade-no5-spf-12-45g/11686958/buy,Olivia,Set of 3 Waterproof Makeup Stick Concealer Touch & Glow Shade No.5 (SPF 12) 45g,₹ 427,All,,,,,,,Stick
concealer,https://www.myntra.com/concealer/note/note-sand-full-coverage-liquid-concealer-03/6160804/buy,Note,Sand Full Coverage Liquid Concealer 03,₹ 424,All,,,,,,,Liquid
concealer,https://www.myntra.com/concealer/pac/pac-04-crme-buff-take-cover-concealer/11078084/buy,PAC,04 Crme Buff Take Cover Concealer,₹ 420,All,,,,,,,Liquid
concealer,https://www.myntra.com/concealer/olivia/olivia-pack-of-2-100-waterproof-pan-cake-tender-orange-makeup-concealer-25g/11610524/buy,Olivia,Pack of 2 100% Waterproof Pan Cake Tender Orange Makeup Concealer 25g,₹ 289,All,Medium to Dark,,,,,,Cream
concealer,https://www.myntra.com/concealer/maybelline/maybelline--fit-me-10-light-concealer--black-colossal-kajal/7765322/buy,Maybelline,Fit Me 10 Light Concealer & Black Colossal Kajal,₹ 563,,Fair to Light,,Dark Circles,,,,Liquid
concealer,https://www.myntra.com/concealer/flicka/flicka-cover-story-liquid-concealer---ivory-85-ml/14817740/buy,FLiCKA,Cover Story Liquid Concealer - Ivory 8.5 ml,₹ 349,,,,Dark Spots,,,Vitamin E,Liquid
concealer,https://www.myntra.com/concealer/incolor/incolor-women-better-skin-concealer--corrector-03-5gm/10988254/buy,INCOLOR,Women Better Skin Concealer & Corrector 03 5gm,₹ 245,,Dark to Deep,,Waterproof,,,,Stick
concealer,https://www.myntra.com/concealer/pac/pac-17-bake-brown-take-cover-concealer-68-g/11078088/buy,PAC,17 Bake Brown Take Cover Concealer 6.8 g,₹ 470,All,,,,,,,Liquid
concealer,https://www.myntra.com/concealer/olivia/olivia-pack-of-2-waterproof-natural-makeup-stick-concealer-15g-shade-no3-spf-12/11686990/buy,Olivia,Pack of 2 Waterproof Natural Makeup Stick Concealer 15g Shade No.3 (SPF 12),₹ 289,All,,,,,,,Stick
concealer,https://www.myntra.com/concealer/olivia/olivia-pack-of-2-egyptian-dark-waterproof-makeup-stick-concealer-15-g/11686984/buy,Olivia,Pack of 2 Egyptian Dark Waterproof Makeup Stick Concealer 15 g,₹ 289,All,,,,,,,Stick
concealer,https://www.myntra.com/concealer/olivia/olivia-set-of-3-waterproof-makeup-stick-concealer-rachelle-rose-shade-no2-spf-12-45g/11686974/buy,Olivia,Set of 3 Waterproof Makeup Stick Concealer Rachelle Rose Shade No.2 (SPF 12) 45g,₹ 427,All,,,,,,,Stick
concealer,https://www.myntra.com/concealer/olivia/olivia-pack-of-3-100-waterproof-pan-cake-dark-egyptian-makeup-concealer-25g/11611700/buy,Olivia,Pack of 3 100% Waterproof Pan Cake Dark Egyptian Makeup Concealer 25g,₹ 427,All,,,,,,,Cream
concealer,https://www.myntra.com/concealer/note/note-full-coverage-liquid-concelear---402-chestnut/12341740/buy,Note,Full Coverage Liquid Concelear - 402 Chestnut,₹ 424,All,,,,,,,Liquid
concealer,https://www.myntra.com/concealer/pac/pac-15-dessert-suede-take-cover-concealer/11078120/buy,PAC,15 Dessert Suede Take Cover Concealer,₹ 420,All,,,,,,,Liquid
concealer,https://www.myntra.com/concealer/olivia/olivia-pack-of-3-100-waterproof-pan-cake-white-makeup-concealer-25g/11611678/buy,Olivia,Pack of 3 100% Waterproof Pan Cake White Makeup Concealer 25g,₹ 405,All,,,,,,,Cream
concealer,https://www.myntra.com/concealer/incolor/incolor-women-beige-better-skin-concealer--corrector-02-5gm/10988252/buy,INCOLOR,Women Beige Better Skin Concealer & Corrector 02 5gm,₹ 245,,Medium to Dark,,Waterproof,,,,Stick
concealer,https://www.myntra.com/concealer/olivia/olivia-set-of-2-waterproof-concealer-stick-rachelle-shade-no-1-spf-12-15-g/11687000/buy,Olivia,Set of 2 Waterproof Concealer Stick Rachelle Shade No 1 (SPF 12) 15 g,₹ 289,All,Light to Medium,,Dark Spots,,,,Stick
concealer,https://www.myntra.com/concealer/olivia/olivia-pack-of-2-waterproof-makeup-stick-concealer-egyptian-light-15g-shade-no8-spf-12/11686982/buy,Olivia,Pack of 2 Waterproof Makeup Stick Concealer Egyptian Light 15g Shade No.8 (SPF 12),₹ 289,All,,,,,,,Stick
concealer,https://www.myntra.com/concealer/olivia/olivia-pack-of-2-100-waterproof-pan-cake-golden-yellow-makeup-concealer-25g/11610518/buy,Olivia,Pack of 2 100% Waterproof Pan Cake Golden Yellow Makeup Concealer 25g,₹ 289,All,,,,,,,Cream
concealer,https://www.myntra.com/concealer/pac/pac-d32-dark-take-cover-concealer-crayon/9791709/buy,PAC,D32 Dark Take Cover Concealer Crayon,₹ 565,,Medium to Dark,,Dark Spots,,,,Stick
concealer,https://www.myntra.com/concealer/pac/pac-d33-dark-take-cover-concealer-crayon/9791697/buy,PAC,D33 Dark Take Cover Concealer Crayon,₹ 505,,Dark to Deep,,Dark Spots,,,,Stick
concealer,https://www.myntra.com/concealer/pac/pac-18-hot-cocoa-take-cover-concealer-68-g/11078080/buy,PAC,18 Hot Cocoa Take Cover Concealer 6.8 g,₹ 470,All,,,,,,,Liquid
concealer,https://www.myntra.com/concealer/avon/avon-true-color-flawless-concealer-stick---neutral-fair/14674722/buy,Avon,True Color Flawless Concealer Stick - Neutral Fair,₹ 429,All,Fair to Light,,Dark Circles,,,,Stick
concealer,https://www.myntra.com/concealer/olivia/olivia-pack-of-3-100-waterproof-pan-cake-sun-tone-makeup-concealer-25g/11611680/buy,Olivia,Pack of 3 100% Waterproof Pan Cake Sun Tone Makeup Concealer 25g,₹ 427,All,,,,,,,Cream
concealer,https://www.myntra.com/concealer/note/note-women-full-coverage-liquid-concelear---400-cool-honey/12341744/buy,Note,Women Full Coverage Liquid Concelear - 400 Cool Honey,₹ 424,All,,,,,,,Liquid
concealer,https://www.myntra.com/concealer/olivia/olivia-set-of-3-waterproof-concealer-stick-rachelle-shade-no-1-spf-12-15-g/11686960/buy,Olivia,Set of 3 Waterproof Concealer Stick Rachelle Shade No 1 (SPF 12) 15 g,₹ 405,All,Light to Medium,,Dark Spots,,,,Stick
concealer,https://www.myntra.com/concealer/olivia/olivia-set-of-2-waterproof-concealer-stick-peach-rose-shade-no-6-spf-12-15g/11686996/buy,Olivia,Set of 2 Waterproof Concealer Stick Peach Rose Shade No 6 (SPF 12) 15g,₹ 289,All,Light to Medium,,Dark Spots,,,,Stick
concealer,https://www.myntra.com/concealer/olivia/olivia-pack-of-2-100-waterproof-pan-cake-dark-egyptian-makeup-concealer-25g/11610508/buy,Olivia,Pack of 2 100% Waterproof Pan Cake Dark Egyptian Makeup Concealer 25g,₹ 289,All,,,,,,,Cream
concealer,https://www.myntra.com/concealer/incolor/incolor-women-better-skin-concealer--corrector-04-5gm/10988258/buy,INCOLOR,Women Better Skin Concealer & Corrector 04 5gm,₹ 245,,Light to Medium,,Dark Spots,,,,Stick
concealer,https://www.myntra.com/concealer/benefit-cosmetics/benefit-cosmetics-boi-ing-high-coverage-cakeless-concealer---06-medium-cool/14411850/buy,Benefit Cosmetics,Boi-ing High Coverage Cakeless Concealer - 06 Medium Cool,₹ 2270,All,Fair to Light,,,,,,Liquid
concealer,https://www.myntra.com/concealer/pac/pac-take-cover-concealer-crayon---medium-m23/9791739/buy,PAC,Take Cover Concealer Crayon - Medium M23,₹ 565,,Light to Medium,,Dark Circles,,,,Stick
concealer,https://www.myntra.com/concealer/pac/pac-take-cover-concealer-crayon---medium-m25/9791713/buy,PAC,Take Cover Concealer Crayon - Medium M25,₹ 565,,Light to Medium,,Dark Spots,,,,Stick
concealer,https://www.myntra.com/concealer/pac/pac-take-cover-concealer-crayon---light-l12/9791711/buy,PAC,Take Cover Concealer Crayon - Light L12,₹ 565,,Light to Medium,,Dark Circles,,,,Stick
concealer,https://www.myntra.com/concealer/benefit-cosmetics/benefits-cosmetics-boi-ing-cakeless-concealer-shade-11/14411876/buy,Benefit Cosmetics,Benefits Cosmetics Boi-ing Cakeless Concealer Shade 11,₹ 2270,Normal,Light to Medium,,,,,,Liquid
concealer,https://www.myntra.com/concealer/asa/asa-beige-easy-blend-concealer-5-g-burnt-cashew-04/14697584/buy,asa,Beige Easy Blend Concealer 5 g Burnt Cashew 04,₹ 1950,,,,Waterproof,,,Vitamin E,Cream
concealer,https://www.myntra.com/concealer/smashbox/smashbox-studio-skin-flawless-24-hour-concealer/12279000/buy,Smashbox,Studio Skin Flawless 24 Hour Concealer,₹ 2450,,,,Oil Control,,,Hyaluronic Acid,Liquid
concealer,https://www.myntra.com/concealer/asa/asa-concealer---spicy-cardamom-06/14697578/buy,asa,Concealer - Spicy Cardamom 06,₹ 1950,,,,Waterproof,,,Vitamin E,Cream
concealer,https://www.myntra.com/concealer/asa/asa-women-easy-blend-roasted-coconut-concealer/14697576/buy,asa,Women Easy Blend Roasted Coconut Concealer,₹ 1950,,,,Waterproof,,,Vitamin E,Cream
concealer,https://www.myntra.com/concealer/shiseido/shiseido-syncro-skin-self---refershing-concealer-304---medium/11321626/buy,SHISEIDO,Syncro Skin Self - Refershing Concealer 304 - Medium,₹ 2800,Normal,,,,,,,Liquid
concealer,https://www.myntra.com/concealer/shiseido/shiseido-syncro-skin-self---refershing-concealer-303---medium/11321616/buy,SHISEIDO,Syncro Skin Self - Refershing Concealer 303 - Medium,₹ 2800,All,,,,,,,Liquid
concealer,https://www.myntra.com/concealer/shiseido/shiseido-syncro-skin-correcting-gel-stick-concealer-301-medium-25-gm/11321630/buy,SHISEIDO,Syncro Skin Correcting Gel-Stick Concealer 301 Medium 2.5 gm,₹ 3100,Normal,,,,,,,Stick
concealer,https://www.myntra.com/concealer/smashbox/smashbox-studio-skin-flawless-24-hour-concealer--light-medium-cool-8-ml/12277322/buy,Smashbox,Studio Skin Flawless 24 Hour Concealer- Light Medium Cool 8 ml,₹ 2450,All,,,,,,,Liquid
concealer,https://www.myntra.com/concealer/shiseido/shiseido-skin-correcting-gel-stick-concealer-302---medium/11321624/buy,SHISEIDO,Skin Correcting Gel Stick Concealer 302 - Medium,₹ 3100,Normal,,,,,,,Stick
concealer,https://www.myntra.com/concealer/shiseido/shiseido-skin-correcting-gel-stick-concealer-203---light/11321614/buy,SHISEIDO,Skin Correcting Gel Stick Concealer 203 - Light,₹ 3100,All,,,,,,,Stick
concealer,https://www.myntra.com/concealer/shiseido/shiseido-syncro-skin-correcting-gelstick-concealer-25g/11321612/buy,SHISEIDO,"Syncro Skin Correcting GelStick Concealer, 2.5g",₹ 3100,All,,,,,,,Stick
concealer,https://www.myntra.com/concealer/note/note-beige-perfecting-pen-02-paraben-free-concelear-3-ml/12363270/buy,Note,Beige Perfecting Pen 02 Paraben-Free Concelear 3 ml,₹ 849,All,Light to Medium,,,,,,Cushion
concealer,https://www.myntra.com/concealer/note/note-perfecting-pen-sculpting-concealer--highlighter-warm-beige-04---3-ml/12363274/buy,Note,Perfecting Pen Sculpting Concealer & HIghlighter Warm Beige 04 - 3 ml,₹ 849,All,Light to Medium,,Dark Spots,,,,Cushion
concealer,https://www.myntra.com/concealer/note/note-full-coverage-liquid-concelear---401-warm-beige/12341754/buy,Note,Full Coverage Liquid Concelear - 401 Warm Beige,₹ 424,All,,,,,,,Liquid
concealer,https://www.myntra.com/concealer/note/note-mineral-concealer---201/12341752/buy,Note,Mineral Concealer - 201,₹ 1599,All,,,,,,,Cream
concealer,https://www.myntra.com/concealer/note/note-mineral-concealer---202-natural-beige/12341746/buy,Note,Mineral Concealer - 202 Natural Beige,₹ 1599,All,,,,,,,Cream
concealer,https://www.myntra.com/concealer/note/note-advanced-skin-corrector-bb-concealer-01--10ml/12341738/buy,Note,"Advanced Skin Corrector BB Concealer 01, 10ml",₹ 1519,All,,,,,,,Cream
concealer,https://www.myntra.com/concealer/note/note-mineral-concealer-203---10-ml/12341750/buy,Note,Mineral Concealer 203 - 10 ml,₹ 1599,All,,,,,,,Cream
concealer,https://www.myntra.com/concealer/note/note-women-bb-concealer---02/12341748/buy,Note,Women BB Concealer - 02,₹ 1519,All,,,,,,,Cream
concealer,https://www.myntra.com/concealer/note/note-bb-concealer-03---10-ml/12341742/buy,Note,BB Concealer 03 - 10 ml,₹ 1519,All,,,,,,,Cream
concealer,https://www.myntra.com/concealer/olivia/olivia-pack-of-2-waterproof-natural-rose-makeup-stick-concealer-15g-shade-no4-spf-12/11686998/buy,Olivia,Pack of 2 Waterproof Natural Rose Makeup Stick Concealer 15g Shade No.4 (SPF 12),₹ 289,All,,,,,,,Stick
concealer,https://www.myntra.com/concealer/olivia/olivia-pack-of-2-burnish-amber-waterproof-makeup-stick-concealer-15-g/11686994/buy,Olivia,Pack of 2 Burnish Amber Waterproof Makeup Stick Concealer 15 g,₹ 289,All,,,,,,,Stick
concealer,https://www.myntra.com/concealer/olivia/olivia-pack-of-3-egyptian-dark-waterproof-makeup-stick-concealer-15-g/11686976/buy,Olivia,Pack of 3 Egyptian Dark Waterproof Makeup Stick Concealer 15 g,₹ 427,All,,,,,,,Stick
concealer,https://www.myntra.com/concealer/olivia/olivia-set-of-3-waterproof-concealer-stick-natural-rose-shade-no-4-spf-12-15g/11686972/buy,Olivia,Set of 3 Waterproof Concealer Stick Natural Rose Shade No 4 (SPF 12) 15g,₹ 405,All,Light to Medium,,Dark Spots,,,,Stick
concealer,https://www.myntra.com/concealer/olivia/olivia-pack-of-3-burnish-amber-waterproof-makeup-stick-concealer-15-g/11686970/buy,Olivia,Pack of 3 Burnish Amber Waterproof Makeup Stick Concealer 15 g,₹ 427,All,,,,,,,Stick
concealer,https://www.myntra.com/concealer/olivia/olivia-set-of-3-waterproof-concealer-stick-pearl-white-shade-no-007w-spf-12-15g/11686968/buy,Olivia,Set of 3 Waterproof Concealer Stick Pearl White Shade No 007W (SPF 12) 15g,₹ 427,All,Light to Medium,,Dark Spots,,,,Stick
concealer,https://www.myntra.com/concealer/olivia/olivia-women-pack-of-3-waterproof-makeup-stick-concealer-15g-shade-no07y-spf-12/11686966/buy,Olivia,Women Pack of 3 Waterproof Makeup Stick Concealer 15g Shade No.07Y (SPF 12),₹ 427,All,,,,,,,Stick
concealer,https://www.myntra.com/concealer/olivia/olivia-women-pack-of-3-waterproof-natural-makeup-stick-concealer-15g-shade-no3-spf-12/11686964/buy,Olivia,Women Pack of 3 Waterproof Natural Makeup Stick Concealer 15g Shade No.3 (SPF 12),₹ 405,All,,,,,,,Stick
concealer,https://www.myntra.com/concealer/pac/pac-05-coffee-late-spotlight-liquid-concealer-55g/9791853/buy,PAC,05 Coffee Late Spotlight Liquid Concealer 5.5g,₹ 645,All,,,,,,,Liquid
concealer,https://www.myntra.com/concealer/pac/pac-d31-dark-take-cover-concealer-crayon-394g/9791775/buy,PAC,D31 Dark Take Cover Concealer Crayon 3.94g,₹ 565,,Dark to Deep,,Dark Circles,,,,Stick
concealer,https://www.myntra.com/concealer/pac/pac-11-warm-tan-spotlight-liquid-concealer-55-g/9791769/buy,PAC,11 Warm Tan Spotlight Liquid Concealer 5.5 g,₹ 726,All,,,,,,,Liquid
concealer,https://www.myntra.com/concealer/pac/pac-l11-light-take-cover-concealer-crayon-349g/9791757/buy,PAC,L11 Light Take Cover Concealer Crayon 3.49g,₹ 565,,Medium to Dark,,Dark Circles,,,,Stick
concealer,https://www.myntra.com/concealer/pac/pac-14-hot-chocolate-spotlight-liquid-concealer-55-g/9791701/buy,PAC,14 Hot Chocolate Spotlight Liquid Concealer 5.5 g,₹ 650,Normal,,,,,,,Stick
concealer,https://www.myntra.com/concealer/pac/pac-spotlight-liquid-concealer-13-warm-honey-55-g/9791649/buy,PAC,Spotlight Liquid Concealer 13 Warm Honey 5.5 g,₹ 765,,Dark to Deep,,,,,Vitamin E,Liquid
concealer,https://www.myntra.com/concealer/olivia/olivia-pack-of-3-100-waterproof-pan-cake-natural-beige-makeup-concealer-25g/11611702/buy,Olivia,Pack of 3 100% Waterproof Pan Cake Natural Beige Makeup Concealer 25g,₹ 405,All,,,,,,,Cream
concealer,https://www.myntra.com/concealer/olivia/olivia-pack-of-3-100-waterproof-pan-cake-light-egyptian-makeup-concealer-25g/11611698/buy,Olivia,Pack of 3 100% Waterproof Pan Cake Light Egyptian Makeup Concealer 25g,₹ 405,All,,,,,,,Cream
concealer,https://www.myntra.com/concealer/olivia/olivia-pack-of-3-100-waterproof-pan-cake-natural-honey-makeup-concealer-25g/11611694/buy,Olivia,Pack of 3 100% Waterproof Pan Cake Natural Honey Makeup Concealer 25g,₹ 427,All,,,,,,,Cream
concealer,https://www.myntra.com/concealer/olivia/olivia-pack-of-3-100-waterproof-pan-cake-almond-dust-makeup-concealer-25g/11611692/buy,Olivia,Pack of 3 100% Waterproof Pan Cake Almond Dust Makeup Concealer 25g,₹ 427,All,,,,,,,Cream
concealer,https://www.myntra.com/concealer/olivia/olivia-pack-of-3-100-waterproof-pan-cake-fresh-peach-makeup-concealer-25g/11611690/buy,Olivia,Pack of 3 100% Waterproof Pan Cake Fresh Peach Makeup Concealer 25g,₹ 427,All,,,,,,,Cream
concealer,https://www.myntra.com/concealer/olivia/olivia-pack-of-3-100-waterproof-pan-cake-golden-yellow-makeup-concealer-25g/11611688/buy,Olivia,Pack of 3 100% Waterproof Pan Cake Golden Yellow Makeup Concealer 25g,₹ 427,All,,,,,,,Cream
concealer,https://www.myntra.com/concealer/olivia/olivia-pack-of-3-100-waterproof-pan-cake-bronze-glow-makeup-concealer-25g/11611684/buy,Olivia,Pack of 3 100% Waterproof Pan Cake Bronze Glow Makeup Concealer 25g,₹ 427,All,,,,,,,Cream
concealer,https://www.myntra.com/concealer/olivia/olivia-pack-of-2-100-waterproof-pan-cake-light-egyptian-makeup-concealer-25g/11610504/buy,Olivia,Pack of 2 100% Waterproof Pan Cake Light Egyptian Makeup Concealer 25g,₹ 289,All,,,,,,,Cream
concealer,https://www.myntra.com/concealer/olivia/olivia-pack-of-2-100-waterproof-pan-cake-touch--glow-makeup-concealer-25g/11610500/buy,Olivia,Pack of 2 100% Waterproof Pan Cake Touch & Glow Makeup Concealer 25g,₹ 289,All,,,,,,,Cream
concealer,https://www.myntra.com/concealer/benefit-cosmetics/benefit-cosmetics-boi-ing-high-coverage-cakeless-concealer---06-medium-cool/14411850/buy,Benefit Cosmetics,Boi-ing High Coverage Cakeless Concealer - 06 Medium Cool,₹ 2270,All,Fair to Light,,,,,,Liquid
concealer,https://www.myntra.com/concealer/pac/pac-m21-medium-take-cover-concealer-crayon/9791659/buy,PAC,M21 Medium Take Cover Concealer Crayon,₹ 505,All,Dark to Deep,,,,,,Stick
concealer,https://www.myntra.com/concealer/pac/pac-07-skin-tanned-take-cover-concealer-68-g/11078112/buy,PAC,07 Skin Tanned Take Cover Concealer 6.8 g,₹ 420,All,,,,,,,Liquid
concealer,https://www.myntra.com/concealer/pac/pac-12-spiced-sand-take-cover-concealer/11078096/buy,PAC,12 Spiced Sand Take Cover Concealer,₹ 470,All,,,,,,,Liquid
concealer,https://www.myntra.com/concealer/pac/pac-23-banana-split-take-cover-concealer/11078082/buy,PAC,23 Banana Split Take Cover Concealer,₹ 420,All,,,,,,,Cream
concealer,https://www.myntra.com/concealer/temptu/temptu-pro-silicon-based-sb-concealer-wheel/11048422/buy,TEMPTU,Pro Silicon Based S/B Concealer Wheel,₹ 2326,All,,,,,,,Cream
concealer,https://www.myntra.com/concealer/smashbox/smashbox-studio-skin-flawless-24-hour-concealer/12279000/buy,Smashbox,Studio Skin Flawless 24 Hour Concealer,₹ 2450,,,,Oil Control,,,Hyaluronic Acid,Liquid
concealer,https://www.myntra.com/concealer/colorbar/colorbar-radiant-white-uv-fairness-shell-compact---full-cover-fresh-ivory-makeup-stick/7762857/buy,Colorbar,ColorBar Radiant White UV Fairness Shell Compact & Full Cover Fresh Ivory Makeup Stick,₹ 679,,,,Dark Spots,,,Vitamin E,Stick
concealer,https://www.myntra.com/concealer/loreal/loreal-paris-true-match-super-blendable-concealer---vanille-2n-68g/8051107/buy,LOreal,Paris True Match Super Blendable Concealer - Vanille 2N 6.8g,₹ 749,Normal,,,,,,,Stick
concealer,https://www.myntra.com/concealer/colorbar/colorbar-set-of-2-beauty-kits/7764837/buy,Colorbar,Set Of 2 Beauty Kits,₹ 764,,,,Dark Spots,,,Vitamin E,Stick
concealer,https://www.myntra.com/concealer/note/note-medium-sand-full-coverage-liquid-concealer-04/6160677/buy,Note,Medium Sand Full Coverage Liquid Concealer 04,₹ 424,All,,,,,,,Liquid
