label,url,brand,name,price,skin type,spf,concern,concern 2,concern 3,key ingredient,formulation
foundation,https://www.myntra.com/foundation-and-primer/colorbar/colorbar-aquafeel-pro-foundation---apple-crunch-05-30-ml/2369023/buy,Colorbar,Aquafeel Pro Foundation - Apple Crunch 05 30 ml,₹ 379,,,Dark Spots,,,,Cream
foundation,https://www.myntra.com/foundation-and-primer/pac/pac-2-cream-colour-ultra-studio-hd-foundation-palette-7g10/8118699/buy,PAC,2 Cream Colour Ultra Studio HD Foundation Palette 7g*10,₹ 2695,Normal,,,,,,Cream
foundation,https://www.myntra.com/foundation-and-primer/lakme/lakme-set-of-perfecting-liquid-foundation--radiance-complexion-compact/15059812/buy,Lakme,Set of Perfecting Liquid Foundation & Radiance Complexion Compact,₹ 288,,,Dark Circles,,,Vitamin E,Liquid
foundation,https://www.myntra.com/foundation-and-primer/benefit-cosmetics/benefits-cosmetics-hello-happy-air-stick-foundation---08-tan-warm-85-g/14411414/buy,Benefit Cosmetics,"Benefits Cosmetics Hello Happy Air Stick Foundation - 08 Tan Warm, 8.5 g",₹ 3400,Normal,,,,,,Stick
foundation,https://www.myntra.com/foundation-and-primer/makeup-revolution-london/makeup-revolution-london-conceal--define-full-coverage-foundation---f7-23-ml/8434363/buy,Makeup Revolution London,Conceal & Define Full Coverage Foundation - F7 23 ml,₹ 507,All,,,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/pac/pac-31-hd-liquid-foundation-30-ml/8118531/buy,PAC,3.1 HD Liquid Foundation 30 ml,₹ 875,All,,,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/miss-claire/miss-claire-fs46-professional-stick-foundation/14274918/buy,Miss Claire,FS46 Professional Stick Foundation,₹ 371,Normal,,,,,,Stick
foundation,https://www.myntra.com/foundation-and-primer/makeup-revolution-london/makeup-revolution-london-conceal--define-full-coverage-foundation---f6-23-ml/8434335/buy,Makeup Revolution London,Conceal & Define Full Coverage Foundation - F6 23 ml,₹ 507,All,,,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/loreal/loreal-paris-true-match-super-blendable-liquid-foundation---rose-vanilla-2r2c2k-30-ml/1546336/buy,LOreal,Paris True Match Super Blendable Liquid Foundation - Rose Vanilla 2R2C2K 30 ml,₹ 674,,Between 15-30,Uneven Texture,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/benefit-cosmetics/benefit-cosmetics-hello-happy-air-stick-foundation---light-warm-2/14411346/buy,Benefit Cosmetics,Hello Happy Air Stick Foundation - Light Warm 2,₹ 3400,,Between 15-30,Dark Spots,,,,Stick
foundation,https://www.myntra.com/foundation-and-primer/mac/mac-studio-fix-spf-15-fluid-foundation---nc30-30ml/9588993/buy,M.A.C,Studio Fix SPF 15 Fluid Foundation - NC30 30ml,₹ 2950,,Between 15-30,,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/sugar/sugar-ace-of-face-foundation-stick-25-macchiato-12-g/11209974/buy,SUGAR,Ace Of Face Foundation Stick 25 Macchiato 12 g,₹ 999,,,Waterproof,,,,Stick
foundation,https://www.myntra.com/foundation-and-primer/loreal/loreal-paris-infallible-24h-matte-cover-liquid-foundation---radiant-sand-250/13701850/buy,LOreal,Paris Infallible 24h Matte Cover Liquid Foundation - Radiant Sand 250,₹ 519,,Between 15-30,Waterproof,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/mac/mac-studio-fix-fluid-spf-15-foundation---nc15-30ml/9589047/buy,M.A.C,Studio Fix Fluid SPF 15 Foundation - NC15 30ml,₹ 2950,,Between 15-30,,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/makeup-revolution-london/makeup-revolution-london-conceal--define-foundation---f55-23-ml/14972444/buy,Makeup Revolution London,Conceal & Define Foundation - F5.5 23 ml,₹ 725,,,Brightening,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/benefit-cosmetics/benefit-cosmetics-hello-happy-velvet-powder-foundation---05/14411392/buy,Benefit Cosmetics,Hello Happy Velvet Powder Foundation - 05,₹ 3100,All,,,,,,Powder
foundation,https://www.myntra.com/foundation-and-primer/maybelline/maybelline-set-of-liquid-foundation---ivory-115--fit-me-blush--16-rosy-nude-with-brush/14651126/buy,Maybelline,Set of Liquid Foundation - Ivory 115 & Fit Me Blush- 16 Rosy Nude with Brush,₹ 850,,Between 15-30,Oil Control,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/daily-life-forever52/daily-life-forever52-water-liquid-foundation---cream-pie-30ml/13358398/buy,Daily Life Forever52,Water Liquid Foundation - Cream Pie 30ml,₹ 742,All,,,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/loreal/loreal-paris-infallible-24h-matte-cover-spf20-pa-liquid-foundation---105-fair-linen/13701838/buy,LOreal,Paris Infallible 24h Matte Cover SPF20 PA++ Liquid Foundation - 105 Fair Linen,₹ 599,,Between 15-30,Waterproof,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/lakme/lakme-9to5-primer-and-matte-perfect-cover-foundation---cool-cinnamon-c300-25-ml/10792540/buy,Lakme,9To5 Primer And Matte Perfect Cover Foundation - Cool Cinnamon C300 25 ml,₹ 332,,Between 15-30,Uneven Texture,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/pac/pac-women-30-hd-liquid-foundation-30-ml/8118247/buy,PAC,Women 3.0 HD Liquid Foundation 30 ml,₹ 875,Normal,,,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/benefit-cosmetics/benefit-cosmetics-hello-happy-air-stick-foundation---light-neutral-03/14411436/buy,Benefit Cosmetics,Hello Happy Air Stick Foundation - Light Neutral 03,₹ 3400,,Between 15-30,Dark Spots,,,,Stick
foundation,https://www.myntra.com/foundation-and-primer/lakme/lakme-invisible-finish-foundation-05/55237/buy,Lakme,Invisible Finish Foundation 05,₹ 224,,Below 15,Waterproof,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/chambor/chambor-enriched-revitalizing-make-up-foundation---vanilla-300-30ml/8882607/buy,Chambor,Enriched Revitalizing Make Up Foundation - Vanilla 300 30ml,₹ 1295,,Between 15-30,,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/daily-life-forever52/daily-life-forever52-ultra-definition-liquid-foundation---fudge/11632380/buy,Daily Life Forever52,Ultra Definition Liquid Foundation - Fudge,₹ 742,,,Pore Minimizing and Blurring,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/lakme/lakme-absolute-3d-cover-spf-30-foundation--cool-walnut-c380/11351674/buy,Lakme,Absolute 3D Cover SPF 30 Foundation- Cool Walnut C380,₹ 600,,Between 15-30,Dark Spots,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/colorbar/colorbar-women-beige-24hrs-weightless-liquid-foundation-fw-33-25-ml/13353030/buy,Colorbar,Women Beige 24Hrs Weightless Liquid Foundation-FW 3.3 25 ml,₹ 796,,,Oil Control,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/sugar/sugar-rage-for-coverage-medium-beige-golden-peach-undertone-24hr-foundation-37-freddo-25ml/14534452/buy,SUGAR,Rage For Coverage Medium Beige Golden Peach Undertone 24Hr Foundation 37 Freddo 25ml,₹ 799,,,Pore Minimizing and Blurring,,,,Cream
foundation,https://www.myntra.com/foundation-and-primer/maybelline/maybelline-set-of-new-york-fit-me-matte--poreless-liquid-foundation--colossal-pen-liner/15060320/buy,Maybelline,Set of New York Fit Me Matte + Poreless Liquid Foundation & Colossal Pen Liner,₹ 591,,,Oil Control,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/maybelline/maybelline-set-of-foundation-220-natural-beige--fit-me-blush--nude-peach-with-brush/14651134/buy,Maybelline,Set of Foundation 220 Natural Beige & Fit Me Blush- Nude Peach with Brush,₹ 870,,,Oil Control,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/swiss-beauty/-swiss-beauty-shiny-pearl-water-drop-blemish-balm-bb-foundation---03/15580458/buy,SWISS BEAUTY,Shiny Pearl Water Drop Blemish Balm BB Foundation - 03,₹ 169,All,Below 15,,,,,Cream
foundation,https://www.myntra.com/foundation-and-primer/estee-lauder/estee-lauder-double-wear-stay-in-place-makeup-with-spf-10---3n1-ivory-beige/15183498/buy,Estee Lauder,Double Wear Stay-in-Place Makeup with SPF 10 - 3N1 Ivory Beige,₹ 1850,,Below 15,Waterproof,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/faces-canada/faces-canada-ultime-pro-hd-runway-ready-foundation-beige-03----30ml/14254348/buy,FACES CANADA,Ultime Pro Hd Runway Ready Foundation Beige 03 30ml,₹ 1199,Normal,,,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/loreal/loreal-paris-infaillible-24h-fresh-wear-foundation---sand-220-30-ml/8987507/buy,LOreal,Paris Infaillible 24H Fresh Wear Foundation - Sand 220 30 ml,₹ 900,,Between 15-30,Waterproof,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/estee-lauder/estee-lauder-double-wear-stay-in-place-foundation-with-spf-10---cashew-30ml/9590855/buy,Estee Lauder,Double Wear Stay-In-Place Foundation with SPF 10 - Cashew 30ml,₹ 3600,,Below 15,Dark Spots,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/makeup-revolution-london/makeup-revolution-london-conceal--define-full-coverage-foundation---f125--23ml/8434355/buy,Makeup Revolution London,Conceal & Define Full Coverage Foundation - F12.5 23ml,₹ 507,All,,,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/estee-lauder/estee-lauder-double-wear-stay-in-place-makeup-foundation-with-spf-10---ivory-nude-30ml/9589031/buy,Estee Lauder,Double Wear Stay-in-Place Makeup Foundation with SPF 10 - Ivory Nude 30ml,₹ 3700,,Below 15,Dark Spots,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/loreal/loreal-paris-infallible-24h-matte-cover-foundation---108-caramel-beige/11527730/buy,LOreal,Paris Infallible 24H Matte Cover Foundation - 108 Caramel Beige,₹ 562,Normal,Between 15-30,,,,,Cream
foundation,https://www.myntra.com/foundation-and-primer/pac/pac-47-hd-liquid-foundation-30-ml/8118377/buy,PAC,4.7 HD Liquid Foundation 30 ml,₹ 875,All,,,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/loreal/loreal-paris-true-match-super-blendable-liquid-foundation---golden-amber-d7w7-30ml/1546329/buy,LOreal,Paris True Match Super Blendable Liquid Foundation - Golden Amber D7W7 30ml,₹ 584,,Between 15-30,Uneven Texture,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/makeup-revolution-london/makeup-revolution-london-conceal--define-foundation---f85-23ml/8434329/buy,Makeup Revolution London,Conceal & Define Foundation - F8.5 23ml,₹ 507,All,,,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/pac/pac-ivory-studio-foundation-pen-stick-30-g/9788759/buy,PAC,Ivory Studio Foundation Pen Stick 30 g,₹ 695,Normal,,,,,,Powder
foundation,https://www.myntra.com/foundation-and-primer/miss-claire/miss-claire-professional-stick-foundation---fs36/15323218/buy,Miss Claire,Professional Stick Foundation - FS36,₹ 303,All,,Acne or Blemishes,,,,Stick
foundation,https://www.myntra.com/foundation-and-primer/swiss-beauty/swiss-beauty-high-coverage-waterproof-base-foundation---rose-blush-02/15580242/buy,SWISS BEAUTY,High Coverage Waterproof Base Foundation - Rose Blush 02,₹ 339,All,,Pore Minimizing and Blurring,,,,Cream
foundation,https://www.myntra.com/foundation-and-primer/bobbi-brown/bobbi-brown-mini-skin-long-wear-weightless-foundation---warm-natural-13ml/13153468/buy,Bobbi Brown,Mini Skin Long Wear Weightless Foundation - Warm Natural 13ml,₹ 1990,,Between 15-30,Oil Control,,,,Cream
foundation,https://www.myntra.com/foundation-and-primer/daily-life-forever52/daily-life-forever52-beige-ultra-definition-liquid-foundation--peanut-butter-30-ml/11632378/buy,Daily Life Forever52,Beige Ultra Definition Liquid Foundation- Peanut Butter 30 ml,₹ 742,All,,,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/miss-claire/miss-claire-everyday-foundation-natural-fr-05-30ml/14145808/buy,,,,,,,,,,
foundation,https://www.myntra.com/foundation-and-primer/revlon/revlon-colorstay-make-up-normal-to-dry-spf-20---nude/12444908/buy,Revlon,Colorstay Make Up Normal To Dry SPF 20 - Nude,₹ 1105,,Between 15-30,Brightening,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/colorbar/colorbar-skin-perfect-foundation-with-spf-60---sassy-glow-012-30ml/9449623/buy,Colorbar,Skin Perfect Foundation with SPF 60 - Sassy Glow 012 30ml,₹ 760,,Above 30,Dullness,,,,Cream
foundation,https://www.myntra.com/foundation-and-primer/anastasia-beverly-hills/anastasia-beverly-hills-luminous-foundation---360c/15693922/buy,ANASTASIA BEVERLY HILLS,Luminous Foundation - 360C,₹ 3375,All,,,,,,Cream
foundation,https://www.myntra.com/foundation-and-primer/revlon/revlon-colorstay-make-up-combination-oily-spf-15---natural-tan/336433/buy,Revlon,Colorstay Make Up Combination Oily SPF 15 - Natural Tan,₹ 899,,Between 15-30,Brightening,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/milani/milani-conceal-perfect-2-in-1-foundation--concealer---natural-02/14686828/buy,MILANI,Conceal Perfect 2-in-1 Foundation & Concealer - Natural 02,₹ 1440,All,,,,,,Cream
foundation,https://www.myntra.com/foundation-and-primer/loreal/loreal-paris-true-match-super-blendable-liquid-foundation---golden-sand-d5w5-30-ml/1546333/buy,LOreal,Paris True Match Super Blendable Liquid Foundation - Golden Sand D5W5 30 ml,₹ 584,,Between 15-30,Uneven Texture,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/makeup-revolution-london/makeup-revolution-london-fast-base-stick-foundation-f9/4426703/buy,Makeup Revolution London,Fast Base Stick Foundation F9,₹ 425,All,,,,,,Stick
foundation,https://www.myntra.com/foundation-and-primer/essence/essence-soft-nude-stay-all-day-16h-make-up-foundation-20/7171550/buy,essence,Soft Nude Stay All Day 16h Make-Up Foundation 20,₹ 403,All,,,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/anastasia-beverly-hills/anastasia-beverly-hills-luminous-foundation---250c/15693888/buy,ANASTASIA BEVERLY HILLS,Luminous Foundation - 250C,₹ 3375,All,,,,,,Cream
foundation,https://www.myntra.com/foundation-and-primer/mars/mars-chamomilemushroom-foundation-with-applicator---02/15792106/buy,MARS,Chamomile Mushroom Foundation with Applicator - 02,₹ 379,,,Brightening,,,,Cream
foundation,https://www.myntra.com/foundation-and-primer/milani/milani-conceal-perfect-2-in-1-foundation--concealer---warm-beige-05/14686756/buy,MILANI,Conceal Perfect 2-in-1 Foundation & Concealer - Warm Beige 05,₹ 1440,All,,,,,,Cream
foundation,https://www.myntra.com/foundation-and-primer/bobbi-brown/bobbi-brown-mini-skin-long-wear-weightless-foundation---honey/13153472/buy,Bobbi Brown,Mini Skin Long Wear Weightless Foundation - Honey,₹ 1990,,Between 15-30,Oil Control,,,,Cream
foundation,https://www.myntra.com/foundation-and-primer/essence/essence-soft-touch-mousse-make-up---04/13049378/buy,essence,Soft Touch Mousse Make-Up - 04,₹ 386,All,,,,,,Mousse
foundation,https://www.myntra.com/foundation-and-primer/maybelline/maybelline-new-york-fit-me-matte--poreless-liquid-foundation---spicy-brown-338-30ml/10251853/buy,Maybelline,New York Fit Me Matte + Poreless Liquid Foundation - Spicy Brown 338 30ml,₹ 521,,Between 15-30,Oil Control,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/anastasia-beverly-hills/anastasia-beverly-hills-luminous-foundation---230n/15693910/buy,ANASTASIA BEVERLY HILLS,Luminous Foundation - 230N,₹ 3375,All,,,,,,Cream
foundation,https://www.myntra.com/foundation-and-primer/faces-canada/faces-canada-ultime-pro-sun-defense-cc-cream-luxe-spf-50-natural-02-30ml/14254350/buy,FACES CANADA,Ultime Pro Sun Defense CC Cream Luxe SPF 50 Natural 02 30ml,₹ 799,Normal,Above 30,,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/milani/milani-conceal-perfect-2-in-1-foundation--concealer---creamy-vanilla-01/14686736/buy,MILANI,Conceal Perfect 2-in-1 Foundation & Concealer - Creamy Vanilla 01,₹ 1440,All,,,,,,Cream
foundation,https://www.myntra.com/foundation-and-primer/daily-life-forever52/daily-life-forever52-ultra-definition-liquid-foundation--pecan-30-ml/11632384/buy,Daily Life Forever52,Ultra Definition Liquid Foundation- Pecan 30 ml,₹ 742,All,,,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/loreal/loreal-paris-infallible-24h-matte-cover-foundation---104-golden-beige-/11527726/buy,LOreal,Paris Infallible 24H Matte Cover Foundation - 104 Golden Beige,₹ 487,Normal,Between 15-30,,,,,Cream
foundation,https://www.myntra.com/foundation-and-primer/faces-canada/faces-canada-weightless-matte-finish-foundation-beige-03-18ml/11488656/buy,FACES CANADA,Weightless Matte Finish Foundation Beige 03 18ml,₹ 359,All,,,,,,Cream
foundation,https://www.myntra.com/foundation-and-primer/anastasia-beverly-hills/anastasia-beverly-hills-luminous-foundation---400n/15693918/buy,ANASTASIA BEVERLY HILLS,Luminous Foundation - 400N,₹ 3375,All,,,,,,Cream
foundation,https://www.myntra.com/foundation-and-primer/colorbar/colorbar-women-beige-24hrs-weightless-liquid-foundation-fw-21-25-ml/13353048/buy,Colorbar,Women Beige 24Hrs Weightless Liquid Foundation-FW 2.1 25 ml,₹ 796,,,Oil Control,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/milani/milani-conceal-perfect-2-in-1-foundation--concealer---light-tan-08/14686316/buy,MILANI,Conceal Perfect 2-in-1 Foundation & Concealer - Light Tan 08,₹ 1440,All,,,,,,Cream
foundation,https://www.myntra.com/foundation-and-primer/estee-lauder/estee-lauder-festive-treats-kit/15932342/buy,Estee Lauder,Festive Treats Kit,₹ 2640,,Below 15,Dark Spots,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/iba/iba-must-have-waterproof-liquid-foundation---warm-caramel-30ml/15753888/buy,Iba,Must Have Waterproof Liquid Foundation - Warm Caramel 30ml,₹ 559,,,,,,Vitamin E,Liquid
foundation,https://www.myntra.com/foundation-and-primer/lakme/lakme-set-of-2-perfecting-liquid-foundations/15059824/buy,Lakme,Set of 2 Perfecting Liquid Foundations,₹ 266,,,Dark Spots,,,Vitamin E,Liquid
foundation,https://www.myntra.com/foundation-and-primer/estee-lauder/estee-lauder-mini-double-wear-stay-in-place-makeup-foundation-with-spf-10---cashew-3w2/10363603/buy,Estee Lauder,Mini Double Wear Stay-In-Place Makeup Foundation with SPF 10 - Cashew 3W2,₹ 1800,,Below 15,Dark Spots,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/the-body-shop/the-body-shop-fresh-nude-sustainable-foundation---atlas-dunes-045-30-ml/6695364/buy,THE BODY SHOP,The Body Shop Fresh Nude Sustainable Foundation - Atlas Dunes 045 30 ml,₹ 1610,,,Dullness,,,Vitamin E,Liquid
foundation,https://www.myntra.com/foundation-and-primer/faces-canada/faces-canada-ultime-pro-makeup-fixer/2421530/buy,FACES CANADA,Ultime Pro Makeup Fixer,₹ 454,Normal,,,,,Hyaluronic Acid,Cream
foundation,https://www.myntra.com/foundation-and-primer/anastasia-beverly-hills/anastasia-beverly-hills-luminous-foundation---365c/15693878/buy,ANASTASIA BEVERLY HILLS,Luminous Foundation - 365C,₹ 3375,All,,,,,,Cream
foundation,https://www.myntra.com/foundation-and-primer/faces-canada/faces-canada-prime-perfect-foundation-natural---02-30-ml/1452975/buy,FACES CANADA,Prime Perfect Foundation Natural - 02 30 ml,₹ 636,Oily,,,,,,Liquid
