,label,url,brand,name,price,skin type,concern
846,mask-and-peel,https://www.myntra.com/mask-and-peel/biotique/biotique--bio-pistachio-youthful-nourishing--revitalizing-sustainable-face-pack/1661483/buy,Biotique,Bio Pistachio Youthful Nourishing & Revitalizing Sustainable Face Pack,₹ 307,All,"fine lines and wrinkles,uneven skin tone,pigmentation"
847,mask-and-peel,https://www.myntra.com/mask-and-peel/casmara/casmara-unisex-green-algae-peel-off-facial-mask-2025/15286130/buy,CASMARA,Unisex Green Algae Peel-Off Facial Mask 2025,₹ 4275,Sensitive,"hydration,skin tightening,dryness"
848,mask-and-peel,https://www.myntra.com/mask-and-peel/myglamm/manish-malhotra-beauty-by-myglamm-saffron--sandalwood-brightening-sheet-mask/15159310/buy,MyGlamm,Manish Malhotra Beauty By Saffron & Sandalwood Brightening Sheet Mask,₹ 186,All,"anti-pollution,anti-pollution,deep nourishment"
849,mask-and-peel,https://www.myntra.com/mask-and-peel/nutriglow/nutriglow-bridal-glow-face-pack-for-all-skin-types/10375287/buy,NutriGlow,Bridal Glow Face Pack for All Skin Types,₹ 292,All,"acne or blemishes,dull skin,deep nourishment"
850,mask-and-peel,https://www.myntra.com/mask-and-peel/innisfree/innisfree-jeju-volcanic-brightening-color-clay-mask-70-ml/10367237/buy,Innisfree,Jeju Volcanic Brightening Color Clay Mask 70 ml,₹ 630,Oily,"pore care,,"
851,mask-and-peel,https://www.myntra.com/mask-and-peel/the-body-shop/the-body-shop-british-rose-fresh-plumping-face-mask-15-ml/12568744/buy,THE BODY SHOP,British Rose Fresh Plumping Face Mask 15 ml,₹ 548,Dry,"hydration,uneven skin tone,softening and smoothening"
852,mask-and-peel,https://www.myntra.com/mask-and-peel/mancode/mancode-set-of-6-activated-charcoal-de-tan--vitamin-c-facial-sheet-masks-150ml/14356542/buy,MANCODE,"Set Of 6 Activated Charcoal, De-Tan & Vitamin C Facial Sheet Masks 150ml",₹ 509,All,"deep nourishment,,"
853,mask-and-peel,https://www.myntra.com/mask-and-peel/st-ives/st-ives-set-of-4-sheet-masks/13313740/buy,St. Ives,Set Of 4 Sheet Masks,₹ 298,Normal,"hydration,,"
854,mask-and-peel,https://www.myntra.com/mask-and-peel/good-vibes/good-vibes-vitamin-c-glow-sleeping-mask-50-gm/15311298/buy,Good Vibes,Vitamin C Glow Sleeping Mask (50 gm),₹ 269,All,"softening and smoothening,dull skin,deep nourishment"
855,mask-and-peel,https://www.myntra.com/mask-and-peel/the-beauty-sailor/the-beauty-sailor-set-of-2-anti-aging--anti-wrinkle-pink-clay-face-mask-100-g/14361062/buy,The Beauty Sailor,Set of 2 Anti Aging & Anti Wrinkle Pink Clay Face Mask 100 g,₹ 1473,All,"fine lines and wrinkles,deep nourishment,dark spots"
856,mask-and-peel,https://www.myntra.com/mask-and-peel/innisfree/innisfree-jeju-volcanic-clay-mousse-mask-100-ml/11140404/buy,Innisfree,Jeju Volcanic Clay Mousse Mask 100 ml,₹ 1215,All,"pore care,anti-pollution,"
857,mask-and-peel,https://www.myntra.com/mask-and-peel/the-face-shop/the-face-shop-set-of-2-face-masks/13538636/buy,The Face Shop,Set of 2 Face Masks,₹ 200,All,"dull skin,dryness,daily use"
858,mask-and-peel,https://www.myntra.com/mask-and-peel/organic-harvest/organic-harvest-unisex-anti-wrinkle-sheet-face-mask-20g/10075865/buy,Organic Harvest,Unisex Anti-Wrinkle Sheet Face Mask 20g,₹ 94,All,"fine lines and wrinkles,,"
859,mask-and-peel,https://www.myntra.com/mask-and-peel/khadi-essentials/khadi-essentials-unisex-charcoal--oats-face-mask-50-gm/11320586/buy,KHADI ESSENTIALS,Unisex Charcoal & Oats Face Mask 50 gm,₹ 562,All,"acne or blemishes,oil control,pore care"
860,mask-and-peel,https://www.myntra.com/mask-and-peel/good-vibes/good-vibes-transparent-green-tea-rejuvenating-face-mask/15034992/buy,Good Vibes,Transparent Green Tea Rejuvenating Face Mask,₹ 280,All,"softening and smoothening,dryness,pore care"
861,mask-and-peel,https://www.myntra.com/mask-and-peel/glamveda/glamveda-turmeric-tulsi-anti-pigmentation-face-pack/14671522/buy,GLAMVEDA,Glamveda Turmeric Tulsi Anti Pigmentation Face Pack,₹ 240,All,"pigmentation,,"
862,mask-and-peel,https://www.myntra.com/mask-and-peel/samisha/samisha-vitamin-c-sleeping-mask-50-ml/15312820/buy,SAMISHA,Vitamin C Sleeping Mask 50 ml,₹ 399,All,"daily use,dark spots,hydration"
863,mask-and-peel,https://www.myntra.com/mask-and-peel/mancode/mancode-pack-of-3-de-tan-facial-sheet-mask-25ml-each/14356538/buy,MANCODE,Pack Of 3 De-Tan Facial Sheet Mask 25ml Each,₹ 299,All,"hydration,hydration,softening and smoothening"
864,mask-and-peel,https://www.myntra.com/mask-and-peel/masking/masking-set-of-5-beauty-green-tea-facial-sheet-mask-100ml/15265532/buy,MasKing,Set of 5 Beauty Green Tea Facial Sheet Mask 100ml,₹ 333,All,"daily use,hydration,anti-pollution"
865,mask-and-peel,https://www.myntra.com/mask-and-peel/good-vibes/good-vibes-rose-hydrating-face-mask-110-g/14314840/buy,Good Vibes,Rose Hydrating Face Mask 110 g,₹ 268,All,"dull skin,softening and smoothening,hydration"
866,mask-and-peel,https://www.myntra.com/mask-and-peel/miss-claire/miss-claire-charcoal-o2-bubble-purifying-mask/14294090/buy,Miss Claire,Charcoal O2 Bubble Purifying Mask,₹ 120,All,"hydration,,"
867,eye-cream,https://www.myntra.com/eye-cream/mamaearth/mamaearth-unisex-bye-bye-dark-circles-sustainable-eye-cream-20-g/11265056/buy,Mamaearth,Unisex Bye Bye Dark Circles Sustainable Eye Cream 20 g,₹ 379,Normal,"dark circles,,"
868,eye-cream,https://www.myntra.com/eye-cream/mcaffeine/mcaffeine-naked--raw-coffee-sustainable-under-eye-cream---relieves-dark-circles---30-ml/11240518/buy,MCaffeine,Naked & Raw Coffee Sustainable Under Eye Cream - Relieves Dark Circles - 30 ml,₹ 546,All,"dryness,dark circles,"
869,eye-cream,https://www.myntra.com/eye-cream/biotique/biotique-bio-sea-weed-revitalizing-anti-fatigue-sustainable-eye-gel-15-g/1661451/buy,Biotique,Bio Sea Weed Revitalizing Anti-Fatigue Sustainable Eye Gel 15 g,₹ 149,All,"dark circles,eye bags,"
870,eye-cream,https://www.myntra.com/eye-cream/estee-lauder/estee-lauder-mini-advanced-night-repair-supercharged-complex-eye-gel-5-ml/12885042/buy,Estee Lauder,Mini Advanced Night Repair Supercharged Complex Eye Gel 5 ml,₹ 1500,All,"dryness,,"
871,eye-cream,https://www.myntra.com/eye-cream/the-moms-co/the-moms-co-natural-vita-rich-under-sustainable-eye-cream-15-gm/11021438/buy,The Moms Co.,Natural Vita Rich Under Sustainable Eye Cream 15 gm,₹ 402,Normal,"fine lines and wrinkles,dark circles,"
872,eye-cream,https://www.myntra.com/eye-cream/kaya-skin-clinic/kaya-skin-clinic-lighten--smooth-under-eye-gel-15-ml/637620/buy,Kaya Skin Clinic,Lighten & Smooth Under Eye Gel 15 ml,₹ 441,All,"dark circles,eye bags,"
873,eye-cream,https://www.myntra.com/eye-cream/swiss-beauty/swiss-beauty-anti-fatigue-eye-cream-plus-massager/15580280/buy,SWISS BEAUTY,Anti Fatigue Eye Cream Plus Massager,₹ 374,All,"dark circles,,"
874,eye-cream,https://www.myntra.com/eye-cream/lotus-herbals/lotus-herbals-sustainable-nutraeye-rejuvenating--correcting-eye-gel-10g/57783/buy,Lotus Herbals,Sustainable Nutraeye Rejuvenating Correcting Eye Gel 10g,₹ 200,All,"dark circles,,"
875,eye-cream,https://www.myntra.com/eye-cream/biotique/biotique-bio-almond-soothing--nourishing-sustainable-eye-cream-15-g/1661450/buy,Biotique,Bio Almond Soothing & Nourishing Sustainable Eye Cream 15 g,₹ 149,All,"dark circles,eye bags,dark circles"
876,eye-cream,https://www.myntra.com/eye-cream/beardo/beardo-men-under-eye-gel-for-reducing-dark-circles--puffiness-12-g/9335399/buy,BEARDO,Men Under Eye Gel For Reducing Dark Circles & Puffiness 12 g,₹ 315,All,"fine lines and wrinkles,dark circles,eye bags"
877,eye-cream,https://www.myntra.com/eye-cream/estee-lauder/estee-lauder-skincare-saviours-kit/15062164/buy,Estee Lauder,Skincare Saviours Kit,₹ 1995,All,"dryness,,"
878,eye-cream,https://www.myntra.com/eye-cream/plum/plum-women-bright-years-under-eye-recovery-sustainable-gel-15ml/9042283/buy,Plum,Women Bright Years Under-Eye Recovery Sustainable Gel 15ml,₹ 786,All,"dark circles,eye bags,"
879,eye-cream,https://www.myntra.com/eye-cream/good-vibes/good-vibes-unisex-cucumber-and-lemon-under-eye-serum-10-ml/15375408/buy,Good Vibes,Unisex Cucumber and Lemon Under Eye Serum 10 ml,₹ 228,All,"dark circles,eye bags,dryness"
880,eye-cream,https://www.myntra.com/eye-cream/beardo/beardo-men-brightening-under-eye-cream-20ml/14534550/buy,BEARDO,Men Brightening Under Eye Cream 20ml,₹ 297,All,"fine lines and wrinkles,dark circles,eye bags"
881,eye-cream,https://www.myntra.com/eye-cream/estee-lauder/estee-lauder-advanced-night-repair-eye-supercharged-complex-synchronized-recovery-15-ml/9589391/buy,Estee Lauder,Advanced Night Repair Eye Supercharged Complex Synchronized Recovery 15 ml,₹ 4600,All,"fine lines and wrinkles,dryness,"
882,eye-cream,https://www.myntra.com/eye-cream/bioayurveda/bioayurveda-sustainable-youth-clear-anti-dark-circles-eye-gel-120-g/15095964/buy,BIOAYURVEDA,Sustainable Youth Clear Anti-Dark Circles Eye Gel 120 g,₹ 100,All,"dark circles,eye bags,dryness"
883,eye-cream,https://www.myntra.com/eye-cream/reequil/reequil-under-eye-cream-for-dark-circles--wrinkles--puffy-eyes-20-g/13512562/buy,Reequil,Under Eye Cream for Dark Circles & Wrinkles & Puffy Eyes 20 g,₹ 550,All,"fine lines and wrinkles,dark circles,"
884,eye-cream,https://www.myntra.com/eye-cream/tnw-the-natural-wash/tnw-the-natural-wash-under-eye-cream-15-ml-with-cooling-massage-roller/14422920/buy,TNW the natural wash,TNW The Natural Wash Under Eye Cream 15 ml with cooling massage roller,₹ 397,Normal,"dark circles,eye bags,"
885,eye-cream,https://www.myntra.com/eye-cream/dot--key/dot--key-retinol-and-caffeine-eye-cream---21ml/14661984/buy,DOT & KEY,Dot & Key Retinol And Caffeine Eye Cream - 21ml,₹ 715,All,"dark circles,eye bags,dryness"
886,eye-cream,https://www.myntra.com/eye-cream/vigini/vigini-puffiness-wrinkles-fine-lines-remover-under-eye-gel-cream-20g/15536718/buy,Vigini,Puffiness Wrinkles Fine Lines Remover Under Eye Gel Cream 20g,₹ 315,All,"dark circles,dark circles,eye bags"
887,eye-cream,https://www.myntra.com/eye-cream/olay/olay-eyes-ultimate-eye-cream-15-ml/10443718/buy,Olay,Eyes Ultimate Eye Cream 15 ml,₹ 1529,Normal,"dark circles,,"
888,eye-cream,https://www.myntra.com/eye-cream/biotique/biotique-bio-morning-nectar-flawless-lightening-sustainable-eye-cream---30-spf-15-g/1661452/buy,Biotique,Bio Morning Nectar Flawless Lightening Sustainable Eye Cream - 30+ SPF 15 g,₹ 159,All,"dark circles,eye bags,dark circles"
889,eye-cream,https://www.myntra.com/eye-cream/the-face-shop/the-face-shop-pomegranate--collagen-volume-lifting-eye-cream-100-ml/9113681/buy,The Face Shop,Pomegranate & Collagen Volume Lifting Eye Cream 100 ml,₹ 1827,All,"dryness,eye bags,"
890,eye-cream,https://www.myntra.com/eye-cream/innisfree/innisfree-green-tea-seed-eye-cream-30-ml/9965161/buy,Innisfree,Green Tea Seed Eye Cream 30 ml,₹ 1750,All,"fine lines and wrinkles,dryness,"
891,eye-cream,https://www.myntra.com/eye-cream/the-body-shop/the-body-shop-unisex-vitamin-e-sustainable-eye-cream-15-ml/1677297/buy,THE BODY SHOP,Unisex Vitamin E Sustainable Eye Cream 15 ml,₹ 995,All,"fine lines and wrinkles,dark circles,"
892,eye-cream,https://www.myntra.com/eye-cream/seer-secrets/seer-sercrets-eyelift-cream-10-ml/15397150/buy,Seer Secrets,Seer Sercrets Eyelift Cream 10 ml,₹ 466,Normal,"dark circles,dark circles,eye bags"
893,eye-cream,https://www.myntra.com/eye-cream/dot--key/dot--key-anti-oxidant-illuminating-depuffing-eye-cream-concentrate-20ml/11409080/buy,DOT & KEY,Dot & Key Anti Oxidant Illuminating Depuffing Eye Cream Concentrate 20ml,₹ 895,All,"fine lines and wrinkles,dark circles,eye bags"
894,eye-cream,https://www.myntra.com/eye-cream/forest-essentials/forest-essentials-under-eye-serum-red-banana-flower--potato-starch-20ml/12641792/buy,Forest Essentials,Under Eye Serum Red Banana Flower & Potato Starch 20ml,₹ 2495,All,"fine lines and wrinkles,dark circles,"
895,eye-cream,https://www.myntra.com/eye-cream/indya/indya-haldi--retinol-infused-brightening-under-eye-cream/13392792/buy,INDYA,Haldi & Retinol Infused Brightening Under Eye Cream,₹ 325,Normal,"dark circles,dryness,eye bags"
896,eye-cream,https://www.myntra.com/eye-cream/kaya-skin-clinic/kaya-skin-clinic-intense-clarify-hd-brightening--firming-eye-serum-10-ml/637621/buy,Kaya Skin Clinic,Intense Clarify HD Brightening & Firming Eye Serum 10 ml,₹ 950,All,"dryness,eye bags,dark circles"
897,eye-cream,https://www.myntra.com/eye-cream/plum/plum-set-of-2-face-oil--recovery-gel/9438257/buy,Plum,Set of 2 Face Oil & Recovery Gel,₹ 1360,All,"dark circles,eye bags,"
898,eye-cream,https://www.myntra.com/eye-cream/the-body-shop/the-body-shop-unisex-oils-of-life-sustainable-eye-cream-gel-20-ml/1974961/buy,THE BODY SHOP,Unisex Oils Of Life Sustainable Eye Cream-Gel 20 ml,₹ 2495,All,"dark circles,,"
899,eye-cream,https://www.myntra.com/eye-cream/forest-essentials/forest-essentials-intensive-eye-cream-with-anise-15g/12680148/buy,Forest Essentials,"Intensive Eye Cream with Anise, 15g",₹ 2895,All,"fine lines and wrinkles,dark circles,dryness"
900,eye-cream,https://www.myntra.com/eye-cream/the-moms-co/the-moms-co-women-natural-vita-rich-under-eye-cream-15g--face-wash-100ml/13902130/buy,The Moms Co.,Women Natural Vita Rich Under Eye Cream 15g & Face Wash 100ml,₹ 739,Normal,"fine lines and wrinkles,dark circles,"
901,eye-cream,https://www.myntra.com/eye-cream/biotique/biotique-almond-eye-cream-duo/7037618/buy,Biotique,Almond Eye Cream Duo,₹ 298,All,"dark circles,eye bags,dark circles"
902,eye-cream,https://www.myntra.com/eye-cream/conscious-chemist/conscious-chemist-eye-treatment-serum-10-ml/12847130/buy,Conscious Chemist,Eye Treatment Serum 10 ml,₹ 536,Normal,"dark circles,dark circles,eye bags"
903,eye-cream,https://www.myntra.com/eye-cream/bobbi-brown/bobbi-brown-vitamin-enriched-eye-base-15-ml/13153462/buy,Bobbi Brown,Vitamin Enriched Eye Base 15 ml,₹ 4200,Normal,"fine lines and wrinkles,dark circles,eye bags"
904,eye-cream,https://www.myntra.com/eye-cream/innisfree/innisfree-unisex-whitening-pore-eye-cream-30-ml/7184106/buy,Innisfree,Unisex Whitening Pore Eye Cream 30 ml,₹ 1980,Normal,"lightening,dark circles,eye bags"
905,eye-cream,https://www.myntra.com/eye-cream/clinique/clinique-all-about-eyes-15-ml/9590113/buy,Clinique,All About Eyes 15 ml,₹ 3600,All,"dark circles,dark circles,eye bags"
906,eye-cream,https://www.myntra.com/eye-cream/biotique/biotique-bio-bxl-cellular-hydrating-eye-gel-15-g/1661448/buy,Biotique,Bio BXL Cellular Hydrating Eye Gel 15 g,₹ 419,All,"dark circles,eye bags,dark circles"
907,eye-cream,https://www.myntra.com/eye-cream/bioayurveda/bioayurveda-sustainable-vitamin-e-repairing-eye-gel-120-g/15095984/buy,BIOAYURVEDA,Sustainable Vitamin E Repairing Eye Gel 120 g,₹ 100,All,"fine lines and wrinkles,dark circles,"
908,eye-cream,https://www.myntra.com/eye-cream/olay/olay-set-of-eyes-ultimate-eye-cream--regenerist-advanced-anti-ageing-cream/15062048/buy,Olay,Set of Eyes Ultimate Eye Cream & Regenerist Advanced Anti-Ageing Cream,₹ 2684,Normal,"dark circles,,"
909,eye-cream,https://www.myntra.com/eye-cream/clinique/clinique-moisture-surge-eye-96-hour-hydro-filler-concentrate-15-ml/9299431/buy,Clinique,Moisture Surge Eye 96-Hour Hydro-Filler Concentrate 15 ml,₹ 2950,All,"dryness,dark circles,"
910,eye-cream,https://www.myntra.com/eye-cream/biotique/biotique-set-of-sustainable-eye-cream--skin-lotion/15060728/buy,Biotique,Set of Sustainable Eye Cream & Skin Lotion,₹ 398,All,"dark circles,eye bags,dark circles"
911,eye-cream,https://www.myntra.com/eye-cream/bioayurveda/bioayurveda-sustainable-licorice-anti-dark-circles-clarifying-eye-creme-120-g/15095942/buy,BIOAYURVEDA,Sustainable Licorice Anti-Dark Circles Clarifying Eye Creme 120 g,₹ 100,All,"lightening,dark circles,dryness"
912,eye-cream,https://www.myntra.com/eye-cream/beardo/beardo-set-of-moisturising-lotion-de-tan-face-wash--under-eye-gel/11407124/buy,BEARDO,"Set Of Moisturising Lotion, De-Tan Face Wash & Under Eye Gel",₹ 743,All,"fine lines and wrinkles,dark circles,eye bags"
913,eye-cream,https://www.myntra.com/eye-cream/colorbar/colorbar-hydra-white-under-eye-serum-12-ml/1349162/buy,Colorbar,Hydra White Under Eye Serum 12 ml,₹ 614,All,"lightening,,"
914,eye-cream,https://www.myntra.com/eye-cream/biotique/biotique-set-of-lip-balm--eye-gel/13538444/buy,Biotique,Set Of Lip Balm & Eye Gel,₹ 374,All,"dark circles,eye bags,"
915,eye-cream,https://www.myntra.com/eye-cream/the-beauty-co/the-beauty-co-under-eye-gel-for-youthful--bright-eyes---20-g/11820552/buy,The Beauty Co.,Under Eye Gel For Youthful & Bright Eyes - 20 g,₹ 273,All,"dark circles,dark circles,eye bags"
916,eye-cream,https://www.myntra.com/eye-cream/tac---the-ayurveda-co/tac---the-ayurveda-co-collagen-boosting-under-eye-gel-creme-30g/15077364/buy,TAC - The Ayurveda Co.,Collagen Boosting Under Eye Gel Creme 30g,₹ 523,All,"fine lines and wrinkles,dark circles,eye bags"
917,eye-cream,https://www.myntra.com/eye-cream/tac---the-ayurveda-co/tac---the-ayurveda-co-collagen-boosting-under-eye-gel-creme-30g/15077364/buy,TAC - The Ayurveda Co.,Collagen Boosting Under Eye Gel Creme 30g,₹ 523,All,"fine lines and wrinkles,dark circles,eye bags"
918,eye-cream,https://www.myntra.com/eye-cream/just-herbs/just-herbs-iclear-green-tea---cucumber-nourishing-under-eye-gel-50-g/11449802/buy,Just Herbs,I'Clear Green Tea - Cucumber Nourishing Under Eye Gel (50 g),₹ 922,Oily,"dark circles,,"
919,eye-cream,https://www.myntra.com/eye-cream/biotique/biotique-sustainable-set-of-nourishing-eye-cream--depigmentation-face-pack/15060726/buy,Biotique,Sustainable Set of Nourishing Eye Cream & Depigmentation Face Pack,₹ 398,All,"dark circles,eye bags,dark circles"
920,eye-cream,https://www.myntra.com/eye-cream/pilgrim/pilgrim-red-vine-under-eye-cream-with-retinol--vitamin-c/15797460/buy,Pilgrim,Red Vine Under Eye Cream with Retinol & Vitamin C,₹ 450,All,"lightening,dark circles,eye bags"
921,eye-cream,https://www.myntra.com/eye-cream/stbotanica/stbotanica-pure-radiance-under-eye-serum-20ml/10589532/buy,St.Botanica,StBotanica Pure Radiance Under Eye Serum 20ml,₹ 849,Normal,"dark circles,dark circles,eye bags"
922,eye-cream,https://www.myntra.com/eye-cream/bioayurveda/bioayurveda-complete-care-sustainable-renewal-eye-creme-120-g/15096010/buy,BIOAYURVEDA,Complete Care Sustainable Renewal Eye Creme 120 g,₹ 100,All,"fine lines and wrinkles,dark circles,dryness"
923,eye-cream,https://www.myntra.com/eye-cream/biotique/biotique-unisex-set-of-sea-weed-anti-fatigue-eye-gel--almond-eye-cream/7037759/buy,Biotique,Unisex Set of Sea Weed Anti-Fatigue Eye Gel & Almond Eye Cream,₹ 298,All,"dark circles,eye bags,"
924,eye-cream,https://www.myntra.com/eye-cream/dot--key/dot--key-puffiness--shadow-minimizing-eye-sleeping-mask-20ml/11408620/buy,DOT & KEY,Dot & Key Puffiness & Shadow Minimizing Eye Sleeping Mask 20ml,₹ 985,All,"dark circles,eye bags,dryness"
925,eye-cream,https://www.myntra.com/eye-cream/innisfree/innisfree-jeju-orchid-eye-cream-30-ml/9965155/buy,Innisfree,Jeju Orchid Eye Cream 30 ml,₹ 2000,All,"fine lines and wrinkles,dryness,eye bags"
926,eye-cream,https://www.myntra.com/eye-cream/the-body-shop/the-body-shop-unisex-drops-of-youth-youth-bouncy-sustainable-eye-mask-20ml/5425629/buy,THE BODY SHOP,The Body Shop Unisex Drops of Youth Youth Bouncy Sustainable Eye Mask 20ml,₹ 1795,All,"fine lines and wrinkles,,"
927,eye-cream,https://www.myntra.com/eye-cream/lotus-herbals/lotus-herbals-sustainable-pack-of-2-rejuvenating--correcting-eye-gel/9205511/buy,Lotus Herbals,Sustainable Pack Of 2 Rejuvenating Correcting Eye Gel,₹ 511,All,"dark circles,,"
